nohup: ignoring input
Command Line Args: Namespace(config_file='configs/PascalVOC-detection/split1/faster_rcnn_R_101_FPN_ETF_distill1_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
Logging modification for finetuning
[11/15 16:34:29 detectron2]: Rank of current process: 0. World size: 2
[11/15 16:34:29 detectron2]: Command line arguments: Namespace(config_file='configs/PascalVOC-detection/split1/faster_rcnn_R_101_FPN_ETF_distill1_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
[11/15 16:34:29 detectron2]: Contents of args.config_file=configs/PascalVOC-detection/split1/faster_rcnn_R_101_FPN_ETF_distill1_10shot.yaml:
_BASE_: "faster_rcnn_R_101_FPN_ETF_pre1_10shot.yaml"


MODEL:
  META_ARCHITECTURE: "ContrastiveGeneralizedRCNN"  # 使用我们新定义的对比学习架构
  TEACHER_WEIGHT: "checkpoints/voc/prior/ETFRes_pre1_10shot_lr20_adj7.0_rfs1.0_t1/model_final.pth"
  
  BACKBONE:
    FREEZE_AT: 3
  PROPOSAL_GENERATOR:
    FREEZE: True
  ROI_HEADS:
    NAME: "DistillMarginROIHeads"
  USE_CONTRASTIVE: True  # 启用对比学习
  CONTRASTIVE_WEIGHT: 0.001  # 对比损失的权重
  IS_DISTILL: True
LOSS:
  ADJUST_STAGE: 'distill'
SOLVER:
  BASE_LR: 0.01
# Using 0.04 is slightly better than 0.02
OUTPUT_DIR: "checkpoints/voc/distill/contrastive/"
TRAIN:
  CACHE_UPDATE_INTERVAL: 1000



[11/15 16:34:29 detectron2]: Full config saved to /root/FSOD/checkpoints/voc/distill/ETFRes_distill1_10shot_lr10_/config.yaml
preset seed 0
[11/15 16:34:30 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
[11/15 16:34:30 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
froze proposal generator parameters
Logging names for 5 novel classes:  ['bird', 'bus', 'cow', 'motorbike', 'sofa']
[11/15 16:34:32 d2.data.build]: Removed 1920 images with no usable annotations. 14681 images left.
[11/15 16:34:32 d2.data.build]: Distribution of instances among all 20 categories:
|  category  | #instances   |  category   | #instances   |  category   | #instances   |
|:----------:|:-------------|:-----------:|:-------------|:-----------:|:-------------|
| aeroplane  | 1285         |   bicycle   | 1208         |    boat     | 1397         |
|   bottle   | 2116         |     car     | 4008         |     cat     | 1616         |
|   chair    | 4338         | diningtable | 1057         |     dog     | 2079         |
|   horse    | 1156         |   person    | 15576        | pottedplant | 1724         |
|   sheep    | 1347         |    train    | 984          |  tvmonitor  | 1193         |
|    bird    | 10           |     bus     | 10           |     cow     | 10           |
| motorbike  | 10           |    sofa     | 10           |             |              |
|   total    | 41134        |             |              |             |              |
[11/15 16:34:32 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/15 16:34:32 d2.data.build]: Using training sampler RepeatFactorTrainingSampler
[11/15 16:34:33 d2.data.common]: Serializing 14681 elements to byte tensors and concatenating them all ...
[11/15 16:34:33 d2.data.common]: Serialized dataset takes 6.67 MiB
WARNING [11/15 16:34:33 d2.solver.build]: SOLVER.STEPS contains values larger than SOLVER.MAX_ITER. These values will be ignored.
[11/15 16:34:33 fvcore.common.checkpoint]: [Checkpointer] Loading from checkpoints/voc/prior/ETFRes_pre1_10shot_lr20_adj7.0_rfs1.0_t1/model_clean_student.pth ...
Logging modification for finetuning
preset seed 0
froze proposal generator parameters
Logging names for 5 novel classes:  ['bird', 'bus', 'cow', 'motorbike', 'sofa']
WARNING [11/15 16:34:33 fvcore.common.checkpoint]: Some model parameters or buffers are not found in the checkpoint:
roi_heads.student_box_head.fc1.{bias, weight}
roi_heads.student_box_head.fc2.{bias, weight}
roi_heads.student_box_predictor.bbox_pred.{bias, weight}
roi_heads.student_box_predictor.cls_score.weight
roi_heads.student_box_predictor.mapping.weight
[11/15 16:34:33 d2.engine.train_loop]: Starting training from iteration 1
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[11/15 16:35:08 d2.utils.events]:  eta: 2:59:53  iter: 19  total_loss: 2.846  loss_cls: 1.059  loss_box_reg: 0.3567  loss_rpn_cls: 0.01109  loss_rpn_loc: 0.01955  contrastive_loss: 1.547  time: 0.7408  data_time: 0.3810  lr: 0.0009091  max_mem: 12879M
[11/15 18:42:45 d2.utils.events]:  eta: 1:17:44  iter: 8939  total_loss: 0.225  loss_cls: 0.05294  loss_box_reg: 0.1475  loss_rpn_cls: 0.005742  loss_rpn_loc: 0.01407  contrastive_loss: 0.008246  time: 0.7835  data_time: 0.0429  lr: 0.01  max_mem: 13239M
[11/15 18:43:01 d2.utils.events]:  eta: 1:17:24  iter: 8959  total_loss: 0.196  loss_cls: 0.04416  loss_box_reg: 0.1274  loss_rpn_cls: 0.004954  loss_rpn_loc: 0.01614  contrastive_loss: 0.0058  time: 0.7835  data_time: 0.0450  lr: 0.01  max_mem: 13239M
[11/15 18:43:17 d2.utils.events]:  eta: 1:17:12  iter: 8979  total_loss: 0.1977  loss_cls: 0.04575  loss_box_reg: 0.1232  loss_rpn_cls: 0.005253  loss_rpn_loc: 0.01449  contrastive_loss: 0.004948  time: 0.7836  data_time: 0.0444  lr: 0.01  max_mem: 13239M
[11/15 18:43:33 d2.utils.events]:  eta: 1:16:57  iter: 8999  total_loss: 0.2155  loss_cls: 0.04863  loss_box_reg: 0.1383  loss_rpn_cls: 0.005666  loss_rpn_loc: 0.01514  contrastive_loss: 0.005451  time: 0.7836  data_time: 0.0453  lr: 0.01  max_mem: 13239M
[11/15 18:43:49 d2.utils.events]:  eta: 1:16:42  iter: 9019  total_loss: 0.2839  loss_cls: 0.04888  loss_box_reg: 0.136  loss_rpn_cls: 0.005074  loss_rpn_loc: 0.01413  contrastive_loss: 0.06709  time: 0.7837  data_time: 0.0423  lr: 0.01  max_mem: 13239M
[11/15 18:44:05 d2.utils.events]:  eta: 1:16:27  iter: 9039  total_loss: 0.2868  loss_cls: 0.05512  loss_box_reg: 0.1508  loss_rpn_cls: 0.005867  loss_rpn_loc: 0.01914  contrastive_loss: 0.04555  time: 0.7837  data_time: 0.0455  lr: 0.01  max_mem: 13239M
[11/15 18:44:21 d2.utils.events]:  eta: 1:16:17  iter: 9059  total_loss: 0.2519  loss_cls: 0.04973  loss_box_reg: 0.1353  loss_rpn_cls: 0.006379  loss_rpn_loc: 0.01586  contrastive_loss: 0.03232  time: 0.7837  data_time: 0.0397  lr: 0.01  max_mem: 13239M
[11/15 18:44:36 d2.utils.events]:  eta: 1:16:02  iter: 9079  total_loss: 0.2203  loss_cls: 0.04467  loss_box_reg: 0.1232  loss_rpn_cls: 0.006398  loss_rpn_loc: 0.01464  contrastive_loss: 0.02319  time: 0.7837  data_time: 0.0441  lr: 0.01  max_mem: 13239M
[11/15 18:44:52 d2.utils.events]:  eta: 1:15:47  iter: 9099  total_loss: 0.229  loss_cls: 0.04537  loss_box_reg: 0.1351  loss_rpn_cls: 0.006555  loss_rpn_loc: 0.0177  contrastive_loss: 0.01726  time: 0.7837  data_time: 0.0426  lr: 0.01  max_mem: 13239M
[11/15 18:45:08 d2.utils.events]:  eta: 1:15:34  iter: 9119  total_loss: 0.2165  loss_cls: 0.0496  loss_box_reg: 0.1274  loss_rpn_cls: 0.006474  loss_rpn_loc: 0.014  contrastive_loss: 0.01519  time: 0.7837  data_time: 0.0442  lr: 0.01  max_mem: 13239M
[11/15 18:45:24 d2.utils.events]:  eta: 1:15:24  iter: 9139  total_loss: 0.213  loss_cls: 0.04658  loss_box_reg: 0.1296  loss_rpn_cls: 0.00411  loss_rpn_loc: 0.01366  contrastive_loss: 0.01234  time: 0.7838  data_time: 0.0402  lr: 0.01  max_mem: 13239M
[11/15 18:45:39 d2.utils.events]:  eta: 1:15:04  iter: 9159  total_loss: 0.2077  loss_cls: 0.04605  loss_box_reg: 0.1234  loss_rpn_cls: 0.005344  loss_rpn_loc: 0.01453  contrastive_loss: 0.01069  time: 0.7837  data_time: 0.0404  lr: 0.01  max_mem: 13239M
[11/15 18:45:57 d2.utils.events]:  eta: 1:14:50  iter: 9179  total_loss: 0.2125  loss_cls: 0.04474  loss_box_reg: 0.1384  loss_rpn_cls: 0.005693  loss_rpn_loc: 0.01709  contrastive_loss: 0.01128  time: 0.7839  data_time: 0.0465  lr: 0.01  max_mem: 13239M
[11/15 18:46:12 d2.utils.events]:  eta: 1:14:40  iter: 9199  total_loss: 0.213  loss_cls: 0.04675  loss_box_reg: 0.1354  loss_rpn_cls: 0.004429  loss_rpn_loc: 0.01564  contrastive_loss: 0.01075  time: 0.7839  data_time: 0.0418  lr: 0.01  max_mem: 13239M
[11/15 18:46:27 d2.utils.events]:  eta: 1:14:24  iter: 9219  total_loss: 0.2233  loss_cls: 0.05014  loss_box_reg: 0.1424  loss_rpn_cls: 0.007141  loss_rpn_loc: 0.01184  contrastive_loss: 0.009953  time: 0.7838  data_time: 0.0446  lr: 0.01  max_mem: 13239M
[11/15 18:46:43 d2.utils.events]:  eta: 1:14:09  iter: 9239  total_loss: 0.2424  loss_cls: 0.05099  loss_box_reg: 0.1544  loss_rpn_cls: 0.005538  loss_rpn_loc: 0.01557  contrastive_loss: 0.009257  time: 0.7838  data_time: 0.0373  lr: 0.01  max_mem: 13239M
[11/15 18:46:58 d2.utils.events]:  eta: 1:13:53  iter: 9259  total_loss: 0.2288  loss_cls: 0.05173  loss_box_reg: 0.1454  loss_rpn_cls: 0.005038  loss_rpn_loc: 0.01772  contrastive_loss: 0.009024  time: 0.7837  data_time: 0.0414  lr: 0.01  max_mem: 13239M
[11/15 18:47:14 d2.utils.events]:  eta: 1:13:35  iter: 9279  total_loss: 0.2206  loss_cls: 0.04961  loss_box_reg: 0.135  loss_rpn_cls: 0.005724  loss_rpn_loc: 0.01371  contrastive_loss: 0.008254  time: 0.7837  data_time: 0.0421  lr: 0.01  max_mem: 13239M
[11/15 18:47:29 d2.utils.events]:  eta: 1:13:22  iter: 9299  total_loss: 0.2192  loss_cls: 0.04985  loss_box_reg: 0.1404  loss_rpn_cls: 0.005951  loss_rpn_loc: 0.01341  contrastive_loss: 0.009721  time: 0.7837  data_time: 0.0397  lr: 0.01  max_mem: 13239M
[11/15 18:47:44 d2.utils.events]:  eta: 1:13:09  iter: 9319  total_loss: 0.2047  loss_cls: 0.04272  loss_box_reg: 0.1234  loss_rpn_cls: 0.005362  loss_rpn_loc: 0.01481  contrastive_loss: 0.007836  time: 0.7837  data_time: 0.0419  lr: 0.01  max_mem: 13239M
[11/15 18:48:00 d2.utils.events]:  eta: 1:12:51  iter: 9339  total_loss: 0.1806  loss_cls: 0.04257  loss_box_reg: 0.1073  loss_rpn_cls: 0.005526  loss_rpn_loc: 0.01566  contrastive_loss: 0.00792  time: 0.7837  data_time: 0.0383  lr: 0.01  max_mem: 13239M
[11/15 18:48:16 d2.utils.events]:  eta: 1:12:36  iter: 9359  total_loss: 0.173  loss_cls: 0.04123  loss_box_reg: 0.1028  loss_rpn_cls: 0.005442  loss_rpn_loc: 0.01348  contrastive_loss: 0.008371  time: 0.7837  data_time: 0.0404  lr: 0.01  max_mem: 13239M
[11/15 18:48:31 d2.utils.events]:  eta: 1:12:19  iter: 9379  total_loss: 0.2285  loss_cls: 0.05491  loss_box_reg: 0.1404  loss_rpn_cls: 0.005052  loss_rpn_loc: 0.01531  contrastive_loss: 0.008449  time: 0.7836  data_time: 0.0454  lr: 0.01  max_mem: 13239M
[11/15 18:48:47 d2.utils.events]:  eta: 1:12:07  iter: 9399  total_loss: 0.2163  loss_cls: 0.04625  loss_box_reg: 0.1398  loss_rpn_cls: 0.005647  loss_rpn_loc: 0.01569  contrastive_loss: 0.008384  time: 0.7836  data_time: 0.0421  lr: 0.01  max_mem: 13239M
[11/15 18:49:02 d2.utils.events]:  eta: 1:11:53  iter: 9419  total_loss: 0.2227  loss_cls: 0.04922  loss_box_reg: 0.1468  loss_rpn_cls: 0.005186  loss_rpn_loc: 0.01463  contrastive_loss: 0.008177  time: 0.7836  data_time: 0.0396  lr: 0.01  max_mem: 13239M
[11/15 18:49:18 d2.utils.events]:  eta: 1:11:37  iter: 9439  total_loss: 0.2008  loss_cls: 0.04235  loss_box_reg: 0.1192  loss_rpn_cls: 0.004927  loss_rpn_loc: 0.01616  contrastive_loss: 0.007411  time: 0.7836  data_time: 0.0411  lr: 0.01  max_mem: 13239M
[11/15 18:49:33 d2.utils.events]:  eta: 1:11:24  iter: 9459  total_loss: 0.2058  loss_cls: 0.04469  loss_box_reg: 0.1332  loss_rpn_cls: 0.00441  loss_rpn_loc: 0.01781  contrastive_loss: 0.007055  time: 0.7836  data_time: 0.0430  lr: 0.01  max_mem: 13239M
[11/15 18:49:49 d2.utils.events]:  eta: 1:11:10  iter: 9479  total_loss: 0.2168  loss_cls: 0.05083  loss_box_reg: 0.1393  loss_rpn_cls: 0.004693  loss_rpn_loc: 0.01564  contrastive_loss: 0.007525  time: 0.7836  data_time: 0.0388  lr: 0.01  max_mem: 13239M
[11/15 18:50:05 d2.utils.events]:  eta: 1:10:54  iter: 9499  total_loss: 0.2003  loss_cls: 0.0455  loss_box_reg: 0.1266  loss_rpn_cls: 0.005175  loss_rpn_loc: 0.01437  contrastive_loss: 0.01013  time: 0.7836  data_time: 0.0444  lr: 0.01  max_mem: 13239M
[11/15 18:50:20 d2.utils.events]:  eta: 1:10:35  iter: 9519  total_loss: 0.2089  loss_cls: 0.04438  loss_box_reg: 0.1362  loss_rpn_cls: 0.005022  loss_rpn_loc: 0.01296  contrastive_loss: 0.008242  time: 0.7836  data_time: 0.0396  lr: 0.01  max_mem: 13239M
[11/15 18:50:36 d2.utils.events]:  eta: 1:10:16  iter: 9539  total_loss: 0.1967  loss_cls: 0.04301  loss_box_reg: 0.1204  loss_rpn_cls: 0.005507  loss_rpn_loc: 0.0133  contrastive_loss: 0.009836  time: 0.7836  data_time: 0.0416  lr: 0.01  max_mem: 13239M
[11/15 18:50:52 d2.utils.events]:  eta: 1:10:00  iter: 9559  total_loss: 0.2076  loss_cls: 0.04634  loss_box_reg: 0.1289  loss_rpn_cls: 0.006086  loss_rpn_loc: 0.0139  contrastive_loss: 0.008846  time: 0.7835  data_time: 0.0401  lr: 0.01  max_mem: 13239M
[11/15 18:51:07 d2.utils.events]:  eta: 1:09:52  iter: 9579  total_loss: 0.1834  loss_cls: 0.04241  loss_box_reg: 0.1204  loss_rpn_cls: 0.004977  loss_rpn_loc: 0.01557  contrastive_loss: 0.007325  time: 0.7835  data_time: 0.0422  lr: 0.01  max_mem: 13239M
[11/15 18:51:23 d2.utils.events]:  eta: 1:09:33  iter: 9599  total_loss: 0.2255  loss_cls: 0.05047  loss_box_reg: 0.1443  loss_rpn_cls: 0.004226  loss_rpn_loc: 0.01462  contrastive_loss: 0.007022  time: 0.7836  data_time: 0.0425  lr: 0.01  max_mem: 13239M
[11/15 18:51:39 d2.utils.events]:  eta: 1:09:20  iter: 9619  total_loss: 0.1911  loss_cls: 0.04078  loss_box_reg: 0.126  loss_rpn_cls: 0.005113  loss_rpn_loc: 0.01482  contrastive_loss: 0.007689  time: 0.7836  data_time: 0.0435  lr: 0.01  max_mem: 13239M
[11/15 18:51:55 d2.utils.events]:  eta: 1:09:00  iter: 9639  total_loss: 0.2205  loss_cls: 0.05025  loss_box_reg: 0.1374  loss_rpn_cls: 0.006522  loss_rpn_loc: 0.02019  contrastive_loss: 0.007726  time: 0.7836  data_time: 0.0400  lr: 0.01  max_mem: 13239M
[11/15 18:52:09 d2.utils.events]:  eta: 1:08:49  iter: 9659  total_loss: 0.2162  loss_cls: 0.04864  loss_box_reg: 0.142  loss_rpn_cls: 0.005171  loss_rpn_loc: 0.01595  contrastive_loss: 0.006866  time: 0.7835  data_time: 0.0405  lr: 0.01  max_mem: 13239M
[11/15 18:52:25 d2.utils.events]:  eta: 1:08:35  iter: 9679  total_loss: 0.1952  loss_cls: 0.04446  loss_box_reg: 0.1275  loss_rpn_cls: 0.003475  loss_rpn_loc: 0.0125  contrastive_loss: 0.006321  time: 0.7835  data_time: 0.0371  lr: 0.01  max_mem: 13239M
[11/15 18:52:40 d2.utils.events]:  eta: 1:08:15  iter: 9699  total_loss: 0.2016  loss_cls: 0.04332  loss_box_reg: 0.1313  loss_rpn_cls: 0.004904  loss_rpn_loc: 0.01486  contrastive_loss: 0.006479  time: 0.7834  data_time: 0.0411  lr: 0.01  max_mem: 13239M
[11/15 18:52:56 d2.utils.events]:  eta: 1:08:01  iter: 9719  total_loss: 0.2349  loss_cls: 0.05438  loss_box_reg: 0.147  loss_rpn_cls: 0.006451  loss_rpn_loc: 0.01724  contrastive_loss: 0.006265  time: 0.7834  data_time: 0.0427  lr: 0.01  max_mem: 13239M
[11/15 18:53:12 d2.utils.events]:  eta: 1:07:49  iter: 9739  total_loss: 0.2083  loss_cls: 0.04543  loss_box_reg: 0.1352  loss_rpn_cls: 0.005079  loss_rpn_loc: 0.01567  contrastive_loss: 0.005978  time: 0.7835  data_time: 0.0415  lr: 0.01  max_mem: 13239M
[11/15 18:53:27 d2.utils.events]:  eta: 1:07:27  iter: 9759  total_loss: 0.2133  loss_cls: 0.04403  loss_box_reg: 0.1344  loss_rpn_cls: 0.005207  loss_rpn_loc: 0.01419  contrastive_loss: 0.006229  time: 0.7834  data_time: 0.0442  lr: 0.01  max_mem: 13239M
[11/15 18:53:43 d2.utils.events]:  eta: 1:07:15  iter: 9779  total_loss: 0.2085  loss_cls: 0.04666  loss_box_reg: 0.1337  loss_rpn_cls: 0.005938  loss_rpn_loc: 0.0163  contrastive_loss: 0.006705  time: 0.7834  data_time: 0.0412  lr: 0.01  max_mem: 13239M
[11/15 18:53:58 d2.utils.events]:  eta: 1:07:03  iter: 9799  total_loss: 0.1955  loss_cls: 0.04118  loss_box_reg: 0.1242  loss_rpn_cls: 0.004575  loss_rpn_loc: 0.01409  contrastive_loss: 0.005754  time: 0.7834  data_time: 0.0413  lr: 0.01  max_mem: 13239M
[11/15 18:54:14 d2.utils.events]:  eta: 1:06:46  iter: 9819  total_loss: 0.1847  loss_cls: 0.04191  loss_box_reg: 0.1121  loss_rpn_cls: 0.005309  loss_rpn_loc: 0.01548  contrastive_loss: 0.005848  time: 0.7834  data_time: 0.0448  lr: 0.01  max_mem: 13239M
[11/15 18:54:30 d2.utils.events]:  eta: 1:06:32  iter: 9839  total_loss: 0.1832  loss_cls: 0.0433  loss_box_reg: 0.1159  loss_rpn_cls: 0.005052  loss_rpn_loc: 0.01733  contrastive_loss: 0.005816  time: 0.7834  data_time: 0.0409  lr: 0.01  max_mem: 13239M
[11/15 18:54:45 d2.utils.events]:  eta: 1:06:17  iter: 9859  total_loss: 0.2163  loss_cls: 0.04471  loss_box_reg: 0.1428  loss_rpn_cls: 0.005268  loss_rpn_loc: 0.01526  contrastive_loss: 0.005594  time: 0.7834  data_time: 0.0393  lr: 0.01  max_mem: 13239M
[11/15 18:55:01 d2.utils.events]:  eta: 1:06:01  iter: 9879  total_loss: 0.1805  loss_cls: 0.04445  loss_box_reg: 0.1152  loss_rpn_cls: 0.004247  loss_rpn_loc: 0.01487  contrastive_loss: 0.005122  time: 0.7834  data_time: 0.0418  lr: 0.01  max_mem: 13239M
[11/15 18:55:16 d2.utils.events]:  eta: 1:05:46  iter: 9899  total_loss: 0.2027  loss_cls: 0.04726  loss_box_reg: 0.1304  loss_rpn_cls: 0.004115  loss_rpn_loc: 0.01206  contrastive_loss: 0.00555  time: 0.7834  data_time: 0.0342  lr: 0.01  max_mem: 13239M
[11/15 18:55:32 d2.utils.events]:  eta: 1:05:30  iter: 9919  total_loss: 0.1868  loss_cls: 0.04302  loss_box_reg: 0.123  loss_rpn_cls: 0.004244  loss_rpn_loc: 0.01198  contrastive_loss: 0.005765  time: 0.7833  data_time: 0.0339  lr: 0.01  max_mem: 13239M
[11/15 18:55:47 d2.utils.events]:  eta: 1:05:15  iter: 9939  total_loss: 0.2014  loss_cls: 0.04596  loss_box_reg: 0.1265  loss_rpn_cls: 0.007164  loss_rpn_loc: 0.01785  contrastive_loss: 0.00521  time: 0.7833  data_time: 0.0417  lr: 0.01  max_mem: 13239M
[11/15 18:56:03 d2.utils.events]:  eta: 1:05:00  iter: 9959  total_loss: 0.1998  loss_cls: 0.04343  loss_box_reg: 0.1279  loss_rpn_cls: 0.005845  loss_rpn_loc: 0.0146  contrastive_loss: 0.005068  time: 0.7833  data_time: 0.0440  lr: 0.01  max_mem: 13239M
[11/15 18:56:18 d2.utils.events]:  eta: 1:04:43  iter: 9979  total_loss: 0.2232  loss_cls: 0.05008  loss_box_reg: 0.1435  loss_rpn_cls: 0.005341  loss_rpn_loc: 0.01503  contrastive_loss: 0.005771  time: 0.7833  data_time: 0.0442  lr: 0.01  max_mem: 13239M
[11/15 18:56:33 fvcore.common.checkpoint]: Saving checkpoint to checkpoints/voc/distill/ETFRes_distill1_10shot_lr10_/model_0009999.pth
[11/15 18:56:35 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in inference: [ResizeShortestEdge(short_edge_length=(800, 800), max_size=1333, sample_style='choice')]
[11/15 18:56:35 d2.data.common]: Serializing 4952 elements to byte tensors and concatenating them all ...
[11/15 18:56:35 d2.data.common]: Serialized dataset takes 2.22 MiB
[11/15 18:56:35 fsdet.evaluation.evaluator]: Start inference on 2476 images
[11/15 18:56:44 fsdet.evaluation.evaluator]: Inference done 50/2476. 0.0466 s / img. ETA=0:01:53
[11/15 18:56:46 fsdet.evaluation.evaluator]: Inference done 100/2476. 0.0468 s / img. ETA=0:01:51
[11/15 18:56:48 fsdet.evaluation.evaluator]: Inference done 150/2476. 0.0468 s / img. ETA=0:01:48
[11/15 18:56:51 fsdet.evaluation.evaluator]: Inference done 200/2476. 0.0467 s / img. ETA=0:01:46
[11/15 18:56:53 fsdet.evaluation.evaluator]: Inference done 250/2476. 0.0467 s / img. ETA=0:01:43
[11/15 18:56:55 fsdet.evaluation.evaluator]: Inference done 300/2476. 0.0466 s / img. ETA=0:01:41
[11/15 18:56:58 fsdet.evaluation.evaluator]: Inference done 350/2476. 0.0466 s / img. ETA=0:01:39
[11/15 18:57:00 fsdet.evaluation.evaluator]: Inference done 400/2476. 0.0467 s / img. ETA=0:01:36
[11/15 18:57:02 fsdet.evaluation.evaluator]: Inference done 450/2476. 0.0468 s / img. ETA=0:01:34
[11/15 18:57:05 fsdet.evaluation.evaluator]: Inference done 500/2476. 0.0468 s / img. ETA=0:01:32
[11/15 18:57:07 fsdet.evaluation.evaluator]: Inference done 550/2476. 0.0468 s / img. ETA=0:01:30
[11/15 18:57:09 fsdet.evaluation.evaluator]: Inference done 600/2476. 0.0469 s / img. ETA=0:01:27
[11/15 18:57:12 fsdet.evaluation.evaluator]: Inference done 650/2476. 0.0469 s / img. ETA=0:01:25
[11/15 18:57:14 fsdet.evaluation.evaluator]: Inference done 700/2476. 0.0469 s / img. ETA=0:01:23
[11/15 18:57:17 fsdet.evaluation.evaluator]: Inference done 750/2476. 0.0470 s / img. ETA=0:01:21
[11/15 18:57:19 fsdet.evaluation.evaluator]: Inference done 800/2476. 0.0470 s / img. ETA=0:01:18
[11/15 18:57:21 fsdet.evaluation.evaluator]: Inference done 850/2476. 0.0470 s / img. ETA=0:01:16
[11/15 18:57:24 fsdet.evaluation.evaluator]: Inference done 900/2476. 0.0470 s / img. ETA=0:01:14
[11/15 18:57:26 fsdet.evaluation.evaluator]: Inference done 950/2476. 0.0470 s / img. ETA=0:01:11
[11/15 18:57:28 fsdet.evaluation.evaluator]: Inference done 1000/2476. 0.0471 s / img. ETA=0:01:09
[11/15 18:57:31 fsdet.evaluation.evaluator]: Inference done 1050/2476. 0.0471 s / img. ETA=0:01:07
[11/15 18:57:33 fsdet.evaluation.evaluator]: Inference done 1100/2476. 0.0471 s / img. ETA=0:01:04
[11/15 18:57:36 fsdet.evaluation.evaluator]: Inference done 1150/2476. 0.0471 s / img. ETA=0:01:02
[11/15 18:57:38 fsdet.evaluation.evaluator]: Inference done 1200/2476. 0.0471 s / img. ETA=0:01:00
[11/15 18:57:40 fsdet.evaluation.evaluator]: Inference done 1250/2476. 0.0471 s / img. ETA=0:00:57
[11/15 18:57:43 fsdet.evaluation.evaluator]: Inference done 1300/2476. 0.0471 s / img. ETA=0:00:55
[11/15 18:57:45 fsdet.evaluation.evaluator]: Inference done 1350/2476. 0.0471 s / img. ETA=0:00:53
[11/15 18:57:47 fsdet.evaluation.evaluator]: Inference done 1400/2476. 0.0471 s / img. ETA=0:00:50
[11/15 18:57:50 fsdet.evaluation.evaluator]: Inference done 1450/2476. 0.0471 s / img. ETA=0:00:48
[11/15 18:57:52 fsdet.evaluation.evaluator]: Inference done 1500/2476. 0.0471 s / img. ETA=0:00:46
[11/15 18:57:54 fsdet.evaluation.evaluator]: Inference done 1550/2476. 0.0471 s / img. ETA=0:00:43
[11/15 18:57:57 fsdet.evaluation.evaluator]: Inference done 1600/2476. 0.0472 s / img. ETA=0:00:41
[11/15 18:57:59 fsdet.evaluation.evaluator]: Inference done 1650/2476. 0.0472 s / img. ETA=0:00:38
[11/15 18:58:02 fsdet.evaluation.evaluator]: Inference done 1700/2476. 0.0472 s / img. ETA=0:00:36
[11/15 18:58:04 fsdet.evaluation.evaluator]: Inference done 1750/2476. 0.0472 s / img. ETA=0:00:34
[11/15 18:58:06 fsdet.evaluation.evaluator]: Inference done 1800/2476. 0.0472 s / img. ETA=0:00:31
[11/15 18:58:09 fsdet.evaluation.evaluator]: Inference done 1850/2476. 0.0472 s / img. ETA=0:00:29
[11/15 18:58:11 fsdet.evaluation.evaluator]: Inference done 1900/2476. 0.0472 s / img. ETA=0:00:27
[11/15 18:58:13 fsdet.evaluation.evaluator]: Inference done 1950/2476. 0.0472 s / img. ETA=0:00:24
[11/15 18:58:16 fsdet.evaluation.evaluator]: Inference done 2000/2476. 0.0472 s / img. ETA=0:00:22
[11/15 18:58:18 fsdet.evaluation.evaluator]: Inference done 2050/2476. 0.0472 s / img. ETA=0:00:20
[11/15 18:58:20 fsdet.evaluation.evaluator]: Inference done 2100/2476. 0.0472 s / img. ETA=0:00:17
[11/15 18:58:23 fsdet.evaluation.evaluator]: Inference done 2150/2476. 0.0472 s / img. ETA=0:00:15
[11/15 18:58:25 fsdet.evaluation.evaluator]: Inference done 2200/2476. 0.0472 s / img. ETA=0:00:13
[11/15 18:58:28 fsdet.evaluation.evaluator]: Inference done 2250/2476. 0.0472 s / img. ETA=0:00:10
[11/15 18:58:30 fsdet.evaluation.evaluator]: Inference done 2300/2476. 0.0472 s / img. ETA=0:00:08
[11/15 18:58:32 fsdet.evaluation.evaluator]: Inference done 2350/2476. 0.0472 s / img. ETA=0:00:05
